Time,Device name,Angular velocity X(°/s),Angular velocity Z(°/s)
 12:45:47.843,COM4, -3.113, -0.244,
 12:45:47.933,COM4, -1.526, -0.061,
 12:45:47.933,COM4, 0, -0.671,
 12:45:47.935,COM4, -1.038, 0,
 12:45:47.935,COM4, -0.366, 0.244,
 12:45:47.993,COM4, 1.953, -0.671,
 12:45:47.993,COM4, 2.136, -0.793,
 12:45:47.995,COM4, 1.709, -1.038,
 12:45:47.995,COM4, 2.197, -1.038,
 12:45:48.085,COM4, 1.404, -0.549,
 12:45:48.085,COM4, 0.793, -0.183,
 12:45:48.085,COM4, 0.977, -0.122,
 12:45:48.085,COM4, 1.648, -0.671,
 12:45:48.143,COM4, 2.441, -1.343,
 12:45:48.143,COM4, 2.625, -1.404,
 12:45:48.234,COM4, 1.77, -0.916,
 12:45:48.234,COM4, 1.831, -0.488,
 12:45:48.234,COM4, 1.709, -0.549,
 12:45:48.234,COM4, 1.099, -0.549,
 12:45:48.236,COM4, 0.61, -0.549,
 12:45:48.236,COM4, 0.122, -1.038,
 12:45:48.354,COM4, -0.671, -0.549,
 12:45:48.354,COM4, -0.488, -0.366,
 12:45:48.356,COM4, -0.122, 0,
 12:45:48.356,COM4, 0.244, 0.183,
 12:45:48.356,COM4, 1.343, -0.244,
 12:45:48.356,COM4, 1.831, -0.488,
 12:45:48.414,COM4, 1.831, -0.671,
 12:45:48.414,COM4, 0.793, -0.61,
