Time,Device name,Angular velocity X(°/s),Angular velocity Z(°/s)
 17:49:24.308,COM4, 32.593, 38.757,
 17:49:24.308,COM4, 52.002, 45.41,
 17:49:24.338,COM4, 104.736, 40.283,
 17:49:24.338,COM4, 197.571, 3.723,
 17:49:24.398,COM4, 363.647, -60.242,
 17:49:24.398,COM4, 654.236, -129.028,
 17:49:24.428,COM4, 480.957, 192.322,
 17:49:24.428,COM4, 271.545, 600.891,
 17:49:24.458,COM4, -61.768, 225.952,
 17:49:24.458,COM4, -78.979, -62.805,
 17:49:24.488,COM4, -17.395, -145.447,
 17:49:24.488,COM4, 20.447, -55.542,
 17:49:24.548,COM4, 78.674, 13,
 17:49:24.548,COM4, 125.671, 45.044,
 17:49:24.728,COM4, 214.172, 101.257,
 17:49:24.728,COM4, 304.932, 133.484,
 17:49:24.728,COM4, 387.024, 145.813,
 17:49:24.728,COM4, 431.763, 152.161,
 17:49:24.730,COM4, 446.838, 176.453,
 17:49:24.730,COM4, 490.845, 200.378,
 17:49:24.732,COM4, 578.796, 220.154,
 17:49:24.732,COM4, 702.393, 152.1,
 17:49:24.758,COM4, 752.991, 212.952,
 17:49:24.758,COM4, 872.864, 483.215,
 17:49:24.816,COM4, 773.438, 630.249,
 17:49:24.816,COM4, 211.243, 420.898,
 17:49:24.996,COM4, 119.141, 63.66,
 17:49:24.996,COM4, 155.273, -243.103,
 17:49:25.058,COM4, 69.946, -266.602,
 17:49:25.058,COM4, 3.479, -364.441,
 17:49:25.236,COM4, -50.903, -495.728,
 17:49:25.236,COM4, -68.054, -362.183,
 17:49:25.568,COM4, -105.652, -95.459,
 17:49:25.568,COM4, -131.653, -3.54,
 17:49:25.596,COM4, -148.682, -42.664,
 17:49:25.596,COM4, -146.79, -59.448,
 17:49:25.598,COM4, -170.288, -50.659,
 17:49:25.598,COM4, -193.115, -23.926,
 17:49:25.600,COM4, -224.67, 27.954,
 17:49:25.600,COM4, -247.925, 53.711,
 17:49:25.628,COM4, -244.019, 12.573,
 17:49:25.628,COM4, -195.374, -40.588,
 17:49:25.628,COM4, -130.371, -81.238,
 17:49:25.628,COM4, -100.525, -78.918,
 17:49:25.630,COM4, -68.359, -75.5,
 17:49:25.630,COM4, -43.335, -55.969,
 17:49:25.630,COM4, -25.208, -68.848,
 17:49:25.630,COM4, -8.85, -82.031,
 17:49:25.686,COM4, 0.305, -63.721,
 17:49:25.686,COM4, 11.292, -25.146,
 17:49:25.688,COM4, 3.784, -23.804,
 17:49:25.688,COM4, -0.244, -18.799,
 17:49:25.718,COM4, 37.292, -39.246,
 17:49:25.718,COM4, 39.001, -84.351,
 17:49:25.718,COM4, 21.912, -88.562,
 17:49:25.718,COM4, -236.755, -78.735,
 17:49:25.720,COM4, -261.169, -86.365,
 17:49:25.720,COM4, -260.803, -93.384,
 17:49:25.720,COM4, -250.61, -79.529,
 17:49:25.720,COM4, -286.255, -48.157,
 17:49:25.746,COM4, -333.679, -34.973,
 17:49:25.746,COM4, -370.728, -86.853,
 17:49:25.748,COM4, -364.563, -166.443,
 17:49:25.748,COM4, -370.789, -162.964,
 17:49:25.778,COM4, -370.239, -96.252,
 17:49:25.778,COM4, -345.276, -9.827,
 17:49:25.837,COM4, -371.582, 33.997,
 17:49:25.837,COM4, -267.517, 38.025,
 17:49:25.867,COM4, -179.26, 53.528,
 17:49:25.867,COM4, -162.598, 49.927,
 17:49:25.897,COM4, -207.825, 79.712,
 17:49:25.897,COM4, -242.798, 166.687,
 17:49:25.957,COM4, -206.36, 183.594,
 17:49:25.957,COM4, -80.383, 204.834,
 17:49:25.987,COM4, -17.395, 135.071,
 17:49:25.987,COM4, 41.992, 85.815,
 17:49:26.017,COM4, 19.226, 88.379,
 17:49:26.017,COM4, -2.441, 17.212,
 17:49:26.077,COM4, -15.747, 12.268,
 17:49:26.077,COM4, -5.188, 6.714,
 17:49:26.107,COM4, 1.038, 7.629,
 17:49:26.107,COM4, 9.216, 5.615,
 17:49:26.137,COM4, 0.793, 5.798,
 17:49:26.137,COM4, 0.305, 4.639,
 17:49:26.197,COM4, -0.549, 3.662,
 17:49:26.197,COM4, -3.296, 1.953,
 17:49:26.227,COM4, -2.075, 2.563,
 17:49:26.227,COM4, 0.549, 3.052,
 17:49:26.287,COM4, 2.93, 0.061,
 17:49:26.287,COM4, -2.014, 0.488,
 17:49:26.317,COM4, -4.822, 0,
 17:49:26.317,COM4, -4.089, -0.366,
 17:49:26.348,COM4, 3.479, -1.648,
 17:49:26.348,COM4, 3.235, -1.16,
 17:49:26.408,COM4, -0.183, -1.038,
 17:49:26.408,COM4, -0.916, -1.404,
 17:49:26.438,COM4, 4.15, -2.93,
 17:49:26.438,COM4, 10.01, -3.357,
 17:49:26.468,COM4, 10.803, -3.845,
 17:49:26.468,COM4, 7.141, -3.54,
 17:49:26.528,COM4, 8.057, -4.211,
 17:49:26.528,COM4, 7.629, -3.357,
 17:49:26.558,COM4, 9.766, -1.892,
 17:49:26.558,COM4, 8.911, -1.16,
 17:49:26.588,COM4, 10.01, -1.587,
 17:49:26.588,COM4, 10.132, -2.014,
 17:49:26.647,COM4, 10.01, -1.892,
 17:49:26.647,COM4, 7.568, -1.282,
 17:49:26.677,COM4, 5.249, -1.892,
 17:49:26.677,COM4, 0.916, -1.709,
 17:49:26.707,COM4, 1.404, -1.892,
 17:49:26.707,COM4, 4.944, -1.709,
 17:49:26.767,COM4, 5.92, -1.404,
 17:49:26.767,COM4, 4.761, -1.343,
 17:49:26.797,COM4, 3.296, -1.16,
 17:49:26.797,COM4, 5.005, -1.343,
 17:49:26.827,COM4, 3.967, -1.282,
 17:49:26.827,COM4, 2.014, -0.977,
 17:49:26.887,COM4, -0.427, -0.854,
 17:49:26.887,COM4, -1.16, -0.916,
 17:49:26.919,COM4, -1.953, -0.549,
 17:49:26.919,COM4, -0.549, -0.122,
 17:49:26.947,COM4, 0.549, 0.244,
 17:49:26.947,COM4, 1.648, 0.061,
 17:49:27.007,COM4, 1.77, 0.061,
 17:49:27.007,COM4, 2.686, -0.305,
 17:49:27.037,COM4, 4.089, -0.549,
 17:49:27.037,COM4, 3.845, -0.366,
 17:49:27.067,COM4, 1.221, -0.793,
 17:49:27.067,COM4, -0.793, -0.671,
 17:49:27.127,COM4, -0.732, -1.16,
 17:49:27.127,COM4, 1.282, -1.404,
 17:49:27.157,COM4, 2.197, -2.686,
 17:49:27.157,COM4, 2.38, -2.441,
 17:49:27.187,COM4, 0.427, -2.258,
 17:49:27.187,COM4, 0.122, -2.441,
 17:49:27.247,COM4, 0.916, -2.38,
 17:49:27.247,COM4, -0.427, -2.502,
 17:49:27.277,COM4, -2.258, -2.136,
 17:49:27.277,COM4, -3.418, -1.282,
