Time,Device name,Angular velocity X(°/s),Angular velocity Z(°/s)
 08:40:25.853,COM4, 171.265, -209.595,
 08:40:25.913,COM4, 440.613, -348.267,
 08:40:25.913,COM4, 583.862, -231.75,
 08:40:25.973,COM4, 507.812, 169.983,
 08:40:25.973,COM4, -7.751, 361.511,
 08:40:25.973,COM4, -126.587, 142.273,
 08:40:25.973,COM4, -18.921, 153.198,
 08:40:26.152,COM4, 75.317, 187.622,
 08:40:26.152,COM4, 186.829, 132.568,
 08:40:26.152,COM4, 351.379, 120.85,
 08:40:26.152,COM4, 457.275, 71.167,
 08:40:26.154,COM4, 504.7, 16.174,
 08:40:26.154,COM4, 526.489, 12.39,
 08:40:26.156,COM4, 517.334, 47.485,
 08:40:26.156,COM4, 568.481, 244.934,
 08:40:26.752,COM4, 721.558, 528.442,
 08:40:26.752,COM4, 919.678, 701.416,
 08:40:26.754,COM4, 988.464, 860.474,
 08:40:26.754,COM4, 268.433, 397.827,
 08:40:26.754,COM4, 90.637, 170.166,
 08:40:26.754,COM4, 135.62, -30.212,
 08:40:26.756,COM4, -59.814, -76.172,
 08:40:26.756,COM4, -117.554, -490.356,
 08:40:26.842,COM4, 0.305, -686.707,
 08:40:26.842,COM4, 87.158, -437.988,
 08:40:26.842,COM4, -153.076, 42.114,
 08:40:26.842,COM4, -333.557, 107.544,
 08:40:26.844,COM4, -365.479, -90.576,
 08:40:26.844,COM4, -352.6, -103.821,
 08:40:26.846,COM4, -336.365, 29.053,
 08:40:26.846,COM4, -326.416, 122.62,
 08:40:26.846,COM4, -306.946, 187.256,
 08:40:26.846,COM4, -251.221, 184.937,
 08:40:26.962,COM4, -219.849, 140.503,
 08:40:26.962,COM4, -159.424, 82.397,
 08:40:26.962,COM4, -57.312, 43.091,
 08:40:26.962,COM4, -5.676, 61.951,
 08:40:26.964,COM4, 4.822, 106.079,
 08:40:26.964,COM4, 61.89, 108.276,
 08:40:26.968,COM4, 63.416, 106.506,
 08:40:26.968,COM4, 71.96, 118.469,
 08:40:27.022,COM4, 76.965, 112.61,
 08:40:27.022,COM4, 94.299, 96.008,
 08:40:27.022,COM4, 99.609, 64.27,
 08:40:27.022,COM4, 117.676, 82.214,
 08:40:27.024,COM4, 143.311, 122.314,
 08:40:27.024,COM4, 161.499, 146.484,
 08:40:27.024,COM4, 168.884, 153.748,
 08:40:27.024,COM4, 187.561, 151.917,
 08:40:27.052,COM4, 206.726, 150.574,
 08:40:27.052,COM4, 221.191, 176.636,
 08:40:27.052,COM4, 236.145, 197.083,
 08:40:27.052,COM4, 224.915, 189.575,
 08:40:27.112,COM4, 204.529, 189.819,
 08:40:27.112,COM4, 194.214, 173.035,
 08:40:27.142,COM4, 179.993, 130.676,
 08:40:27.142,COM4, 162.659, 100.708,
 08:40:27.232,COM4, 161.133, 84.29,
 08:40:27.232,COM4, 251.526, 81.665,
 08:40:27.234,COM4, 138.428, -34.973,
 08:40:27.234,COM4, 62.073, -63.477,
 08:40:27.292,COM4, 47.852, -83.496,
 08:40:27.292,COM4, 72.998, -52.856,
 08:40:27.294,COM4, 81.299, -30.029,
 08:40:27.294,COM4, 98.083, -14.343,
 08:40:27.352,COM4, 96.069, -5.737,
 08:40:27.352,COM4, 68.176, 0.244,
 08:40:27.383,COM4, 38.147, 10.315,
 08:40:27.383,COM4, 13.733, 16.052,
 08:40:27.473,COM4, 2.625, 8.484,
 08:40:27.473,COM4, 0, 1.282,
 08:40:27.473,COM4, 0.671, -3.662,
 08:40:27.473,COM4, 4.395, -4.517,
 08:40:27.503,COM4, 4.578, -4.395,
 08:40:27.503,COM4, 4.639, -2.808,
 08:40:27.563,COM4, 4.578, -2.93,
 08:40:27.563,COM4, 5.859, -3.357,
 08:40:27.593,COM4, 4.456, -3.784,
 08:40:27.593,COM4, 0.305, -4.028,
 08:40:27.623,COM4, -1.465, -5.127,
 08:40:27.623,COM4, 0.427, -5.615,
 08:40:27.772,COM4, 3.296, -5.676,
 08:40:27.772,COM4, 6.348, -6.714,
 08:40:27.772,COM4, 2.502, -4.333,
 08:40:27.772,COM4, -4.517, -0.549,
 08:40:27.774,COM4, -8.301, -0.488,
 08:40:27.774,COM4, -3.54, -3.479,
 08:40:27.802,COM4, -1.282, -3.967,
 08:40:27.802,COM4, -2.014, -2.625,
 08:40:27.832,COM4, -1.892, -2.808,
 08:40:27.832,COM4, -2.258, -1.648,
 08:40:27.862,COM4, -3.479, -1.221,
 08:40:27.862,COM4, -1.709, -1.099,
 08:40:27.922,COM4, 0.305, -0.183,
 08:40:27.922,COM4, 1.221, -1.953,
 08:40:27.952,COM4, -2.075, -0.977,
 08:40:27.952,COM4, -3.479, -1.465,
 08:40:28.042,COM4, -5.737, 1.343,
 08:40:28.042,COM4, -6.592, 1.648,
 08:40:28.042,COM4, -4.7, -0.488,
 08:40:28.042,COM4, -3.784, -2.502,
 08:40:28.072,COM4, -4.456, -3.174,
 08:40:28.072,COM4, -3.479, -3.357,
 08:40:28.102,COM4, -0.671, -2.563,
 08:40:28.102,COM4, 0.183, -1.709,
 08:40:28.162,COM4, -0.549, -0.732,
 08:40:28.162,COM4, -0.916, -0.061,
 08:40:28.192,COM4, -0.977, -0.183,
 08:40:28.192,COM4, -2.136, 0,
 08:40:28.252,COM4, -2.319, 0.061,
 08:40:28.252,COM4, -0.916, -0.183,
